text,source,sender,norm_text,category,clean_text,char_len,word_count,digit_ratio,exclaim_count,special_ratio,has_url,has_phone,currency_count,urgency_count,sensitive_info_count,refund_scam_count,label_id,is_synthetic
"I'm trying to sell my old laptop. It's a Lenovo IdeaPad with an Intel Core i5 processor, 8GB RAM, and a 256GB SSD. If you're interested, please send me a message with your contact information. mention the keyword ""Intel Core i5"" because it is the type of processor in the laptop being sold. This information is not inherently spammy, but it could be used in a spam message to target people who have expressed interest in laptops with Intel Core i5 processors. However, in this case, the sender is simply providing information about the item they are trying to sell.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"i'm trying to sell my old laptop. it's a lenovo ideapad with an intel core i5 processor, 8gb ram, and a 256gb ssd. if you're interested, please send me a message with your contact information. mention the keyword ""intel core i5"" because it is the type of processor in the laptop being sold. this information is not inherently spammy, but it could be used in a spam message to target people who have expressed interest in laptops with intel core i5 processors. however, in this case, the sender is simply providing information about the item they are trying to sell.",TRANSACTIONAL,"i'm trying to sell my old laptop. it's a lenovo ideapad with an intel core i5 processor, 8gb ram, and a 256gb ssd. if you're interested, please send me a message with your contact information. mention the keyword ""intel core i5"" because it is the type of processor in the laptop being sold. this information is not inherently spammy, but it could be used in a spam message to target people who have expressed interest in laptops with intel core i5 processors. however, in this case, the sender is simply providing information about the item they are trying to sell.",565.0,100.0,0.012389380530973451,0.0,0.03008849557522124,0.0,0.0,1.0,0.0,0.0,0.0,1,False
"Overall, the message is not a spam message as it is a personal communication between two individuals and does not contain any unsolicited commercial content or requests for personal information.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"overall, the message is not a spam message as it is a personal communication between two individuals and does not contain any unsolicited commercial content or requests for personal information.",TRANSACTIONAL,"overall, the message is not a spam message as it is a personal communication between two individuals and does not contain any unsolicited commercial content or requests for personal information.",194.0,30.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,1,False
"Just wanted to remind you about the meeting tomorrow at 10am in the conference room. mention the keyword ""tomorrow"" because it refers to the next day. It is a common term used to indicate the day after the current day. The message is not a spam as it is a reminder of an upcoming event that the recipient is likely to be aware of and has probably RSVPed to.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"just wanted to remind you about the meeting tomorrow at 10am in the conference room. mention the keyword ""tomorrow"" because it refers to the next day. it is a common term used to indicate the day after the current day. the message is not a spam as it is a reminder of an upcoming event that the recipient is likely to be aware of and has probably rsvped to.",TRANSACTIONAL,"just wanted to remind you about the meeting tomorrow at 10am in the conference room. mention the keyword ""tomorrow"" because it refers to the next day. it is a common term used to indicate the day after the current day. the message is not a spam as it is a reminder of an upcoming event that the recipient is likely to be aware of and has probably rsvped to.",357.0,69.0,0.0056022408963585435,0.0,0.01680672268907563,0.0,0.0,1.0,0.0,0.0,0.0,1,False
"You have received a UPI-Mandate collect request from APPLE MEDIA SERVICES for Rs. 639.00. Login into SUPERMONEY application to authorize. Regards, YES BANK",user_sms_data,JD-YESBNK-S,"you have received a upi-mandate collect request from apple media services for rs. 639.00. login into supermoney application to authorize. regards, yes bank",TRANSACTIONAL,"you have received a upi-mandate collect request from apple media services for rs. 639.00. login into supermoney application to authorize. regards, yes bank",155.0,23.0,0.03225806451612903,0.0,0.03870967741935484,0.0,0.0,1.0,0.0,0.0,0.0,1,False
"Dear Maya, Kotak Personal Loan, starting at 9.97% p.a., helps you upgrade your home & lifestyle. Tap https://1.kotak.bank.in/KOTAKB/W9Vn7U T&C",user_sms_data,JM-KOTAKB-P,"dear maya, kotak personal loan, starting at 9.97% p.a., helps you upgrade your home & lifestyle. tap https://1.kotak.bank.in/kotakb/w9vn7u t&c",PROMOTIONAL,"dear maya, kotak personal loan, starting at 9.97% p.a., helps you upgrade your home & lifestyle. tap 1 kotak bank in kotakb w9vn7u t&c",142.0,24.0,0.04225352112676056,0.0,0.1267605633802817,1.0,0.0,0.0,0.0,0.0,0.0,2,False
FREE entry into our ï¿½250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,alexander-fischer_lstm-kaggle-sms-spam-example_master_spam.csv,,free entry into our ï¿½250 weekly comp just send the word win to 80086 now. 18 t&c www.txttowin.co.uk,PROMOTIONAL,free entry into our ï¿½250 weekly comp just send the word win to 80086 now. 18 t&c txttowin co uk,101.0,20.0,0.09900990099009901,0.0,0.0594059405940594,1.0,0.0,0.0,0.0,0.0,0.0,2,False
"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!",Dataset_5971_real,,"set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. wish you happy valentines day!",PERSONAL,"set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. wish you happy valentines day!",148.0,29.0,0.0,1.0,0.02027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0,False
I want to be there so i can kiss you and feel you next to me,Dataset_5971_real,,i want to be there so i can kiss you and feel you next to me,PERSONAL,i want to be there so i can kiss you and feel you next to me,60.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
You are a very very very very bad girl. Or lady.,Dataset_5971_real,,you are a very very very very bad girl. or lady.,PERSONAL,you are a very very very very bad girl. or lady.,48.0,11.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0,False
Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,Dataset_5971_real,,lol yes. our friendship is hanging on a thread cause u won't buy stuff.,PERSONAL,lol yes. our friendship is hanging on a thread cause u won't buy stuff.,71.0,14.0,0.0,0.0,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0,False
"I'm feeling a bit down today. Anyone want to chat and help me feel better? mention the keyword ""help"" because the sender is asking for assistance in feeling better. This keyword is not a clear indicator of spam, as the message is a request for emotional support and does not contain any unsolicited offers or requests for money or personal information.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"i'm feeling a bit down today. anyone want to chat and help me feel better? mention the keyword ""help"" because the sender is asking for assistance in feeling better. this keyword is not a clear indicator of spam, as the message is a request for emotional support and does not contain any unsolicited offers or requests for money or personal information.",PROMOTIONAL,"i'm feeling a bit down today. anyone want to chat and help me feel better? mention the keyword ""help"" because the sender is asking for assistance in feeling better. this keyword is not a clear indicator of spam, as the message is a request for emotional support and does not contain any unsolicited offers or requests for money or personal information.",352.0,61.0,0.0,0.0,0.022727272727272728,0.0,0.0,1.0,0.0,0.0,0.0,2,False
"Don't miss out on our limited-time offer! Buy one get one free on all items in our store. Hurry, offer ends soon. mention the keyword ""hurry"" because the message is trying to create a sense of urgency and encourage the recipient to take action quickly before the offer ends. This is a common tactic used in marketing and sales promotions to increase sales and generate revenue.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"don't miss out on our limited-time offer! buy one get one free on all items in our store. hurry, offer ends soon. mention the keyword ""hurry"" because the message is trying to create a sense of urgency and encourage the recipient to take action quickly before the offer ends. this is a common tactic used in marketing and sales promotions to increase sales and generate revenue.",PROMOTIONAL,"don't miss out on our limited-time offer! buy one get one free on all items in our store. hurry, offer ends soon. mention the keyword ""hurry"" because the message is trying to create a sense of urgency and encourage the recipient to take action quickly before the offer ends. this is a common tactic used in marketing and sales promotions to increase sales and generate revenue.",377.0,66.0,0.0,1.0,0.026525198938992044,0.0,0.0,0.0,0.0,0.0,0.0,2,False
"I'm feeling a little overwhelmed. Can you help me prioritize my tasks? mention the keyword ""help"" because the sender is asking for assistance in prioritizing their tasks. This keyword is also not indicative of spam as it is a common request for help and does not contain any suspicious links or requests for personal information.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"i'm feeling a little overwhelmed. can you help me prioritize my tasks? mention the keyword ""help"" because the sender is asking for assistance in prioritizing their tasks. this keyword is also not indicative of spam as it is a common request for help and does not contain any suspicious links or requests for personal information.",TRANSACTIONAL,"i'm feeling a little overwhelmed. can you help me prioritize my tasks? mention the keyword ""help"" because the sender is asking for assistance in prioritizing their tasks. this keyword is also not indicative of spam as it is a common request for help and does not contain any suspicious links or requests for personal information.",329.0,55.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,1,False
You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,Dataset_5971_real,,you are awarded a sipix digital camera! call 09061221061 from landline. delivery within 28days. t cs box177. m221bp. 2yr warranty. 150ppm. 16 . p p£3.99,TRANSACTIONAL,you are awarded a sipix digital camera! call phonenumber from landline. delivery within 28days. t cs box177. m221bp. 2yr warranty. 150ppm. 16 . p p£3.99,152.0,25.0,0.18421052631578946,1.0,0.06578947368421052,0.0,1.0,0.0,0.0,0.0,0.0,1,False
"Dear valued customer, mention the keyword ""recipient"" because the sender is sending the message to someone. However, the fact that the sender is sending a message to someone does not necessarily mean that the message is spam. Ham messages, such as account updates or appointment reminders, may also be sent to recipients.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"dear valued customer, mention the keyword ""recipient"" because the sender is sending the message to someone. however, the fact that the sender is sending a message to someone does not necessarily mean that the message is spam. ham messages, such as account updates or appointment reminders, may also be sent to recipients.",TRANSACTIONAL,"dear valued customer, mention the keyword ""recipient"" because the sender is sending the message to someone. however, the fact that the sender is sending a message to someone does not necessarily mean that the message is spam. ham messages, such as account updates or appointment reminders, may also be sent to recipients.",321.0,52.0,0.0,0.0,0.028037383177570093,0.0,0.0,0.0,0.0,0.0,0.0,1,False
